time,f0,VUV,NAQ,QOQ,H1H2,PSP,MDQ,peakSlope,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,F1,F2,F3,F4,F5,VAD
2.805,210,1,0.081938987,0.356512942,4.232726585,0.080446713,0.062520679,-0.487263453,-8.447965237,2.377435063,-0.279849139,1.364851278,-0.685394085,0.833930368,-0.527194043,0.439033526,-0.329980191,0.087514075,-0.109138822,-0.173533822,0.121600651,-0.190528851,0.146476706,-0.295021447,0.441589908,-0.233438934,0.258706501,-0.063041995,-0.229027812,0.260704197,-0.238302133,0.134975098,0.066740192,647.1710002,4429.240036,9152,11117.75996,12888.18528,0.101870086
2.815,209,1,0.075393591,0.552495966,4.135443514,0.108811544,0.061595042,-0.489697547,-8.174169322,3.6259448,-0.347104954,0.792245455,-0.802299263,0.469051848,-0.510334764,0.513696493,-0.290511679,-0.175711316,0.015717164,-0.018341033,0.063488647,-0.170727112,0.146005873,-0.296178617,0.252291338,-0.253176996,0.280440368,0.022963722,-0.255969949,0.300692399,-0.2457348,0.10115582,0.052978237,1371.786167,4375.829312,8068.721799,10546.82843,11994.52976,0.099636564
2.825,208.5,1,0.085301564,0.412390717,4.772445306,0.094140599,0.066280136,-0.494030727,-8.382126105,4.9716868,-0.878061566,-0.225284622,-0.281486738,0.08569693,-0.534372455,0.444047246,0.307427196,-0.742148081,0.350406199,0.206629811,-0.460667391,0.325592499,-0.096022364,-0.237054371,0.312571759,-0.392223431,0.286006065,0.202102626,-0.293450983,0.137277392,-0.126573067,0.075950113,0.015541641,1381.468937,4303.493964,5497.259495,9115.012073,9738.937873,0.106804228
2.835,208,1,0.101983162,0.470418357,7.449832929,0.145629739,0.071720349,-0.499088095,-8.406352744,5.436506615,-1.133987024,-0.529876987,-0.093228422,-0.007438091,-0.57080513,0.395964672,0.635785232,-0.989976981,0.554762805,0.262996752,-0.704235952,0.563424941,-0.300144871,-0.177516627,0.370397037,-0.510932144,0.389922352,0.251222816,-0.298509131,0.059942322,-0.122628688,0.131874539,-0.071804257,1436.990739,4314.763878,5530.481487,9045.763896,9868.009261,0.105838357
2.845,207.5,1,0.118560423,0.49523904,6.90129497,0.160314296,0.086336485,-0.50526782,-8.313620773,5.489893034,-1.068695728,-0.473083471,-0.285588034,0.146563596,-0.430450175,0.260254258,0.736267174,-0.86879889,0.398269817,0.250459397,-0.599112474,0.465994142,-0.297485333,-0.135038643,0.324120036,-0.536707794,0.416390005,0.264677371,-0.27458142,-0.027614552,-0.097506751,0.241670863,-0.22724991,1415.502747,4271.522372,6044.790044,9091.984693,9872.74372,0.10200614
2.855,207,1,0.150148683,0.498270069,5.650632493,0.218592656,0.096172727,-0.515574745,-8.274230077,5.454546796,-0.979519595,-0.31453887,-0.460809669,0.184294473,-0.168001292,0.098520768,0.770311102,-0.731018678,0.188002156,0.338409915,-0.50378033,0.283188756,-0.163615783,-0.099590478,0.173296046,-0.405617063,0.358621898,0.186666028,-0.141006053,-0.098261517,-0.11706288,0.330587052,-0.303164204,1286.568953,4430.275978,7353.232815,9016.956837,9819.465629,0.119233069
2.865,207,1,0.153918034,0.5642662,5.642986519,0.225484119,0.096359834,-0.532079622,-8.283347872,5.349445573,-0.791782165,-0.11253671,-0.652727512,0.281398442,-0.079818249,-0.080477187,0.85929295,-0.739043632,0.066546228,0.54516989,-0.597491119,0.11051575,0.017577411,-0.059495099,-0.023665552,-0.253267717,0.399983699,0.039314689,-0.052567551,-0.051838248,-0.200628399,0.363056187,-0.284732142,941.9804671,3995.212639,6672.524154,8514.120211,9780.575715,0.103863874
2.875,207,1,0.103001321,0.443377761,6.288765545,0.197213249,0.068651076,-0.545559262,-8.555042549,5.378914075,-0.464609938,-0.192648846,-0.556526741,0.457896626,-0.270797036,-0.214914177,1.013389004,-0.776360001,-0.030375018,0.72446305,-0.658719253,-0.058568702,0.12682718,0.020409352,-0.229366332,-0.151806376,0.573197142,-0.140375541,-0.134866314,0.190172555,-0.272193895,0.238141599,-0.122011043,847.4603738,2229.397769,4142.225869,6597.319252,9881.577994,0.108644776
2.885,207,1,0.163367761,0.435816538,7.239154797,0.17371116,0.105688212,-0.553284939,-9.023065783,5.385078595,-0.170147444,-0.293288844,-0.265168598,0.539887654,-0.360172697,-0.204686322,0.859212055,-0.75699671,-0.028789897,0.641527023,-0.65521737,-0.10686014,0.239267249,0.01965548,-0.330434642,-0.0732873,0.653739079,-0.171901594,-0.2501837,0.30817576,-0.264743427,0.128263229,-0.005203251,548.5584793,1440.858382,2562,4683.657798,9943.458187,0.107930308
2.895,206.5,1,0.172210109,0.448718449,7.740133069,0.274237173,0.097315672,-0.558379674,-9.684128251,5.434749065,0.187030587,-0.34603602,0.155121059,0.166577269,-0.232751225,0.174558201,0.22657213,-0.664235385,0.150716542,0.352152235,-0.602003149,-0.041948137,0.477864257,-0.022889602,-0.400027397,0.011609359,0.456563141,-0.073798613,-0.213737028,0.124349547,-0.083314599,0.052242254,-0.005356078,422.1891917,1370.113761,2584.129472,4850.561897,9927,0.109345772
2.905,206,1,0.053077486,0.282485094,7.838353111,0.140264232,0.114585574,-0.552635559,-10.02584806,5.485693571,0.343142993,-0.259907515,0.548690799,-0.214890845,-0.21155735,0.408968223,-0.157491317,-0.496908673,0.251457929,0.085501663,-0.554991324,0.118980474,0.582467753,-0.129212834,-0.378074274,0.124997232,0.190980835,-0.022371388,-0.048058564,-0.00558797,-0.045412848,-0.015946817,0.035386668,383.7423789,1437.643428,2661.678286,5047.321714,10143.75162,0.137989137
2.915,206,1,0.168707407,0.427832602,18.62534991,0.374040845,0.150817944,-0.483752151,-9.972531495,5.398575032,0.15423078,-0.101186392,0.699024177,-0.275054952,-0.257538746,0.327554638,-0.197117166,-0.398974854,0.202550895,-0.044813143,-0.473408421,0.264621996,0.40819579,-0.246558365,-0.233195336,0.223116639,0.136984819,-0.040171093,0.065925971,-0.049282769,-0.142012303,-0.000842248,0.063700097,389.4978593,1511.007387,2627,5113.330479,11011.66213,0.138169227
2.925,248.5,0,0.162438569,0.399576194,18.04970351,0.188780928,0.081256273,-0.371139629,-9.958356755,5.250400422,0.013410374,0.051229511,0.667501116,-0.393272697,-0.116019395,0.342129632,-0.41456936,-0.337181372,0.246688154,-0.101689165,-0.264215773,0.30625697,0.159801587,-0.26379447,-0.103422046,0.197984712,0.16022854,-0.000115557,0.009383735,-0.103707023,-0.06521272,-0.053931245,0.078169559,465.6258981,1709.172544,3090.325224,5654.819867,10853,0.169157127
2.935,233,0,0.11319219,0.286894822,8.993285331,0.171818562,0.066346489,-0.32097332,-9.997283844,5.005918695,0.027107246,0.293234278,0.52900933,-0.52103433,0.077956855,0.251879096,-0.653004877,-0.09101991,0.395323051,-0.284304092,-0.210420422,0.382604265,0.02844696,-0.257749785,0.03576124,0.09674326,0.080960707,0.077639729,-0.086174459,-0.068262718,0.000961991,-0.114554498,0.095859224,302.4367064,2570.291138,5322.943625,7604.506918,10849.49308,0.177579922
2.945,184,0,0.063945811,0.174213451,-0.063132845,0.154856196,0.051436704,-0.326856927,-9.910930211,4.386980557,-0.027005665,0.626993124,0.232162987,-0.223753522,0.167162552,0.06350782,-0.526863521,0.047035334,0.386316114,-0.411090871,-0.2798775,0.35218388,0.036780554,-0.13838417,0.094988927,0.0312529,0.050999715,0.001289483,-0.019799202,-0.113012182,0.015141036,0.003782388,-0.02067953,197.1086529,2498,5019.391136,7269.205693,10729.00658,0.205021438
2.955,196,0,0.014699431,0.061532079,-9.119551022,0.13789383,0.03652692,-0.360275524,-9.405689993,3.549431917,-0.124780809,1.206560983,-0.295372729,0.342117286,0.080578414,-0.07187176,-0.072227922,-0.107195882,0.166164225,-0.207888408,-0.140670161,0.143078672,0.020490879,0.05634194,0.023954435,-0.090866476,0.135249967,-0.0760231,0.074043215,-0.202402876,0.065408977,0.127801365,-0.177815126,223.8826923,2342.074585,3613.439408,5029.927987,9803.63775,0.234634241
2.965,199,1,0.048478394,0.174932556,-0.614279091,0.156906872,0.116846541,-0.402799453,-9.026227808,3.168623297,-0.144467371,1.511537889,-0.526208642,0.401545811,-0.236159458,-0.13367563,0.029814881,-0.142073038,0.043529318,-0.028718814,0.026475405,0.045642487,-0.016204901,0.084571554,0.010320359,-0.224171993,0.185540288,-0.062066933,0.060729324,-0.165538096,0.034417233,0.16351953,-0.206432195,414.9292736,1656.425222,3123.911468,4550.937928,8138.064534,0.257661635
2.975,199,1,0.049104052,0.307348527,9.67595893,0.113720295,0.045748827,-0.419764293,-8.883601349,2.62589528,-0.386377537,1.661173557,-0.513123686,0.709266027,-0.364478956,0.001319742,-0.061014056,-0.196238909,-0.005679862,-0.027562619,0.113906649,-0.047611428,0.011461351,0.008628853,0.04246731,-0.183102794,0.222126029,-0.134786135,0.052758495,-0.120434768,-0.042882177,0.090752861,-0.095610398,1381.49027,3751.898054,7494,10154.20389,11451.20014,0.257805297
2.985,199.5,1,0.072351191,0.329894185,1.200058532,0.112219872,0.124900259,-0.442539483,-8.846111747,2.474383827,-0.233947395,1.507573899,-0.798036547,0.97893343,-0.381730433,0.091900857,-0.056900825,-0.219582481,0.124192203,-0.191989229,0.083099289,-0.186993703,0.127974203,0.067512089,-0.054806112,-0.048252002,0.229008409,-0.121268911,-0.022765305,-0.072388921,0.010396616,0.091615796,-0.141897963,1499.098363,3571.397622,7118.623215,9678.32267,11366.39762,0.257661455
2.995,200.5,1,0.098633578,0.337371417,-0.505531694,0.085895737,0.06841362,-0.464836645,-8.357179941,2.856358753,-0.650659425,1.392429587,-0.94463759,0.865255685,-0.424262461,0.025388283,0.110124659,-0.314746811,0.027686557,-0.164299793,0.24949953,-0.13653797,0.071849723,0.022157652,0.013183723,-0.043815536,0.083673212,-0.069123875,-0.083337053,0.042376165,-0.032770612,0.191729332,-0.208771716,847.3260506,1667.845244,3850.684975,6180,9445.160269,0.290772501
3.005,201,1,0.107367693,0.414669421,0.272662846,0.111639001,0.074051653,-0.467523533,-8.171665459,3.457587599,-0.779613772,0.911681992,-0.935875576,0.645111026,-0.543916923,0.040475525,0.102947406,-0.462545206,0.01977744,0.083875852,0.428624888,-0.159032438,-0.224987847,0.074426062,0.11397289,-0.133045505,0.243592092,-0.022340607,-0.175056005,0.111516018,-0.086159485,0.117906815,-0.141369421,709.2447217,1771.106264,4023.569229,6183.430771,9367,0.32285858
3.015,201.5,1,0.110213769,0.394333796,-1.196488997,0.103222914,0.076850168,-0.475401548,-7.974944842,3.848809739,-0.835321961,0.734088091,-0.879367999,0.64667303,-0.623938633,-0.128425003,0.206575367,-0.475447095,0.193513131,0.090026864,0.562483345,-0.10000283,-0.47403902,0.182884944,0.197019314,-0.358841568,0.203710824,0.062396208,-0.260092867,0.153176787,-0.027861386,0.093653257,-0.086833443,689,1828.563367,3991.319987,6211.233292,9352.291615,0.317632571
3.025,201.5,1,0.11607564,0.300567269,0.392873149,0.104856347,0.09641693,-0.481477948,-7.899520936,4.111456951,-0.913820498,0.741205494,-0.708693813,0.57830081,-0.701130493,-0.085647976,0.143582393,-0.55703299,0.348176596,0.067900538,0.46076905,-0.105701516,-0.477424405,0.262606259,0.160968691,-0.370632505,0.251751433,0.060008629,-0.341542853,0.284477131,-0.031007114,-0.021558777,0.035193617,689,1809,4091,6089.043549,9156.905165,0.317657539
3.035,200.5,1,0.08378735,0.327447366,0.685657631,0.075874006,0.092043285,-0.491940948,-7.887066334,4.203554289,-1.172066894,0.855162392,-0.69808359,0.388841583,-0.596018226,-0.102739188,0.108501649,-0.574135781,0.501526901,-0.012041933,0.304925132,0.041052714,-0.550280234,0.297547429,0.10026886,-0.301898694,0.187386491,-0.013095504,-0.148405589,0.241948113,-0.086452346,-0.054348894,0.135427851,690.0045754,1807.036512,4097.895041,6728.822017,9239.963488,0.286313042
3.045,199.5,1,0.055745232,0.283426049,8.700405382,0.075766058,0.100820312,-0.517243919,-8.045445381,4.375575325,-1.155596191,0.890496071,-0.57372977,0.145075671,-0.419637788,-0.187973932,0.214600745,-0.700265391,0.519904704,0.023805508,0.111089395,0.222977944,-0.719618327,0.439268519,0.057633959,-0.286956026,0.286324817,-0.154068448,0.009256575,0.13234645,-0.084063012,-0.063843753,0.156483659,705.8224766,1788.150199,4246.423182,6970.498282,9290.600706,0.286115904
3.055,197.5,1,0.110438587,0.313018868,4.14987687,0.067917295,0.129631155,-0.532136668,-8.282533384,4.357311323,-1.01201417,0.852908409,-0.478014563,0.119906418,-0.250901174,-0.198272727,0.300867462,-0.733615024,0.369409369,0.201241984,-0.033436143,0.174334205,-0.527051302,0.209696818,0.11023919,-0.167555551,0.285434047,-0.113787486,0.021164935,0.029981571,-0.134789147,0.120152681,0.046512088,557.5252935,2397.678782,4326.111575,7348.79857,9560.495893,0.286115904
3.065,195.5,1,0.111469877,0.355415796,2.782128235,0.118947602,0.085222497,-0.529738009,-9.117468405,4.487668428,-0.494771376,0.851468094,-0.118821389,-0.117230279,-0.046742162,-0.31324403,0.172990188,-0.560728392,0.200044664,0.678196125,-0.060669519,0.015613313,-0.23775327,-0.05500833,0.044701064,-0.15433841,0.174594659,-0.013984459,-0.053656935,-0.01875572,-0.175406792,0.312082065,0.019051098,452,1785.511383,2437.594973,4898.053233,9544.966006,0.286178181
3.075,194.5,1,0.133551678,0.374141457,3.319771362,0.11486349,0.11541692,-0.526818774,-8.94961268,4.461418373,-0.864139833,1.030655866,0.138033302,0.011975702,0.168141566,-0.442761654,0.120771611,-0.118811344,0.053324309,0.305666553,-0.339599559,0.236944405,0.135009822,-0.207502157,-0.024661967,-0.180224768,0.17842971,0.050931022,-0.176406611,0.030925634,-0.089699053,0.175524609,0.095954352,452.0142225,1657.982139,4629.982139,7558.135279,10056.01075,0.304602935
3.085,194,1,0.121059733,0.359542272,1.758494065,0.112582844,0.108209936,-0.518540901,-9.21693531,4.810980938,-0.542625035,0.602013579,0.144291671,-0.153342106,0.199212442,-0.484474782,-0.072040274,-0.165675259,-0.250247115,0.328806246,0.114019347,-0.065676516,0.097575551,-0.190072934,-0.104934798,0.166560542,0.20387569,-0.128813598,-0.071979773,-0.011421522,-0.122722592,0.079446212,0.198365719,537.0360339,1551.210562,4523.210562,8366.831113,10120.27142,0.363283936
3.095,194,1,0.112103228,0.341822238,2.127156183,0.096439619,0.085436967,-0.517333526,-8.882659763,4.589066638,-0.723234614,0.968261423,-0.256256165,-0.079946212,0.372332608,-0.567787644,0.024136611,-0.313844102,-0.262055156,0.453881043,-0.153760154,0.072446548,0.15506565,-0.147017733,-0.190673597,0.019614912,0.328103278,-0.108836387,-0.076993683,0.049134851,-0.170800963,0.125755717,0.079003934,643.561015,4476.385917,7489.437423,8333.971077,10078.97108,0.377634383
3.105,195,1,0.109293225,0.355293006,3.151958081,0.11122545,0.086251418,-0.521986137,-8.743040372,4.582620563,-0.798034037,0.876883704,-0.343620077,0.061028822,0.163944912,-0.513124077,0.295675537,-0.49367599,-0.124470881,0.547753928,-0.335303985,0.186710573,0.155858402,-0.224033007,-0.072939073,-0.055426184,0.192573261,-0.080426503,0.063192972,0.019653963,-0.1639609,0.171705389,-0.026463749,687.5398284,4376.874644,7994.651219,9893.15867,12219.71627,0.377826165
3.115,197,1,0.11008798,0.329515375,3.652371896,0.118379052,0.081682537,-0.511379878,-8.614102682,4.57251742,-0.845078059,0.788059352,-0.478689181,0.05376798,0.087427979,-0.445547079,0.239888814,-0.436570321,-0.032997614,0.412819888,-0.395616003,-0.027570504,0.338459811,-0.149496833,-0.114117488,0.009587575,0.139882727,0.010903454,-0.063729029,-0.001854922,-0.083695706,0.171327638,-0.030753078,915.2563716,4268.850499,8154.154903,9927.951967,12295,0.383695938
3.125,198.5,1,0.112641141,0.316663773,3.34285563,0.103142291,0.083111174,-0.495594277,-8.42542645,4.460495114,-0.940907487,0.825474728,-0.586993452,0.107236447,0.085546552,-0.430779813,0.189802658,-0.296646189,0.029769476,0.257823385,-0.287826971,-0.086182381,0.264633897,-0.107848485,-0.064686077,0.056574076,0.027082234,0.145638695,-0.187050419,0.004219592,0.031263513,-0.002905562,0.032016965,926,4283.809173,8343.999026,9845.87672,12254.43836,0.427523838
3.135,199,1,0.101503542,0.322495809,3.601466166,0.070539227,0.09732822,-0.478863486,-8.35271315,4.550003043,-0.946585372,0.771130217,-0.568109308,0.036223484,0.088596061,-0.392717677,0.254141628,-0.211357153,0.073033613,0.243734834,-0.334231062,-0.135602001,0.276315407,-0.055293462,-0.082093048,0.042807108,-0.008787384,0.158870057,-0.196498038,0.034105383,0.091244318,-0.075810183,0.055443972,986.5747781,4325.072546,7371.824755,9961.217637,12252,0.438132335
3.145,199,1,0.097822522,0.363587969,2.183592377,0.088190739,0.079809916,-0.465192333,-8.236004937,4.629295626,-1.052310548,0.823938548,-0.605038161,-0.035591649,0.053200448,-0.304094907,0.272134355,-0.18422622,0.068630386,0.243669816,-0.350845816,-0.234387446,0.221113698,0.022905624,-0.117414772,0.016853491,0.120341075,0.166841806,-0.18831433,0.045677921,0.010597173,-0.025698216,0.045334386,1109.750354,4229.501645,7240.16455,9970,12351.4189,0.472441663
3.155,199,1,0.100789015,0.331547826,0.985370703,0.083950031,0.080220722,-0.450828235,-8.118729995,4.782413233,-0.974136288,0.606544985,-0.673427638,0.077683508,-0.107690238,-0.109019087,0.37348664,-0.263031419,0.140221732,0.12045248,-0.351474193,-0.180018594,0.186162789,0.097162807,-0.149314451,-0.06809648,0.211962195,0.057002237,-0.149297994,0.165675923,-0.144367441,0.119315701,0.007434849,1178.18695,4161.903879,7215.907407,9793.620808,12614.56791,0.480303173
3.165,198,1,0.119965695,0.364716283,0.167127568,0.147116214,0.078608068,-0.425976465,-7.753627275,4.447443564,-0.900384975,0.661460894,-0.914921351,0.197083886,-0.251132603,0.164006665,0.192169752,-0.083371389,0.033817558,-0.003631823,-0.130040243,-0.394646669,0.403719392,0.02220545,-0.11008732,-0.171379803,0.121414925,0.197076461,-0.206938257,0.217750326,-0.101695461,0.014093636,0.019126839,1222.605263,4136.24847,7310.064258,9660.184212,12775.56732,0.472708069
3.175,195,1,0.109870638,0.36324301,-0.82604582,0.158175098,0.085486334,-0.40745273,-7.580826612,4.209766939,-0.962330498,0.678184543,-0.994502994,0.255266334,-0.298695181,0.213613432,0.159917949,-0.003538525,-0.086656549,0.090943659,-0.009725675,-0.500209963,0.464878281,-0.077105916,-0.093450932,-0.150323247,0.100419352,0.274658481,-0.234708936,0.21983763,-0.151781745,-0.037015161,0.088454527,1398.965969,4095.883832,7397.232337,9647,12962.96597,0.438395052
3.185,191.5,1,0.118420854,0.363513282,3.710221019,0.185177608,0.083663546,-0.404405071,-7.468128363,3.998513083,-0.956496483,0.466962926,-0.933144601,0.400957999,-0.467374474,0.382089502,0.076171131,0.064269067,-0.322199754,0.250683845,0.040586875,-0.537031714,0.498833779,-0.163062459,-0.106049361,-0.171375881,0.242405804,0.234024162,-0.161098132,0.16134087,-0.198204125,-0.130878424,0.234886596,1533.881222,3978.118778,6465.448099,9854.386432,12720.73543,0.43809206
3.195,189,1,0.074252392,0.400318591,9.800049041,0.149753116,0.074068069,-0.407791541,-7.415521217,3.720238596,-1.048537225,0.265657143,-0.922106497,0.457073697,-0.583291576,0.556094067,-0.085745571,0.059838948,-0.431091016,0.358247236,0.094908895,-0.578791382,0.422571512,-0.222595279,-0.050248195,-0.173505991,0.395730367,0.137447142,-0.108140601,0.071413949,-0.198628285,-0.123381675,0.288862793,1662.277613,3924.86202,6368.13798,9734.584407,12683,0.457350653
3.205,187.5,1,0.086418774,0.366412078,10.13436271,0.23422797,0.063595578,-0.397679694,-7.34848001,3.614347758,-1.197873445,0.254856458,-0.798454178,0.359204736,-0.59775135,0.638432624,-0.274859016,0.091652103,-0.355098754,0.337014511,0.134677978,-0.487166052,0.215218373,-0.249508021,0.148609992,-0.18598837,0.381818536,0.056589751,-0.088829917,-0.035640342,-0.085041545,-0.049618981,0.224702484,1789.946657,3882.351114,5841.31271,6793.578251,10149.9654,0.462369676
3.215,187,1,0.122062177,0.487831338,15.52790632,0.277885568,0.069258021,-0.385055055,-7.26520292,3.646431958,-1.30966569,0.344892746,-0.551043874,0.290307537,-0.503653226,0.674917076,-0.545254867,0.350049819,-0.321854944,0.211025137,0.203322367,-0.509764091,0.067605567,-0.282586259,0.40033931,-0.192283323,0.251527433,0.068456611,-0.115845056,-0.063177804,0.009306076,0.01241798,0.112121921,1953.639165,3803.680417,5749,9329.627092,12119.41028,0.472027817
3.225,187,1,0.09827322,0.477033686,12.87572127,0.224979952,0.07689008,-0.393505705,-7.382734166,3.849109313,-1.459266199,0.232585674,-0.201538726,0.075289195,-0.363501238,0.644690313,-0.717807634,0.693441853,-0.346565732,0.129453411,0.281776969,-0.577487512,0.02162613,-0.281401052,0.470938266,-0.214331436,0.123045729,0.140820461,-0.083641979,-0.117696648,0.04930791,0.068105465,-0.03784105,2177.603609,3432.463479,5945.603609,10030.26221,12467.98791,0.461854702
3.235,187.5,1,0.124646929,0.502947486,13.94657103,0.262954172,0.079793761,-0.402085764,-7.473247827,4.037450033,-1.503451748,0.138851697,0.06902541,0.026845653,-0.380086323,0.664541061,-0.742279753,0.885214094,-0.184065308,0.028460974,0.378926121,-0.613271182,-0.039464055,-0.170314933,0.301942408,-0.203898159,0.076164763,0.043927964,0.107616363,-0.190311513,0.099838289,0.064747879,-0.169624725,1125.733963,3165.092097,6831.994818,10126.36321,12358.45508,0.456042241
3.245,188,1,0.154008131,0.468024905,5.184798995,0.134468532,0.083378013,-0.399580478,-7.479776132,4.062776598,-1.424879245,0.218793365,0.178600363,0.123130905,-0.576424268,0.633733241,-0.723532435,0.93646257,0.117557882,-0.126718266,0.469350377,-0.587759438,-0.198467514,0.019925701,0.046097363,-0.180070324,0.077886431,-0.06102181,0.256846348,-0.183259105,0.108855915,0.002226775,-0.1529315,813.6149832,2966.287113,7036.942853,10054.86533,12182.48031,0.451623493
3.255,188,1,0.15126343,0.320669218,8.969374351,0.124464482,0.128129864,-0.402731772,-7.479384635,3.959270651,-1.332944712,0.336159806,0.144869226,0.220417359,-0.807702379,0.521377067,-0.666644415,0.89381902,0.31628021,-0.266964398,0.540352085,-0.420732323,-0.426939529,0.191497812,-0.119272367,-0.265281987,0.215646973,-0.094280634,0.277790246,-0.084739978,-0.023857049,0.013685,-0.016944975,711.0937506,2740.483508,7092.702835,11353.61544,12984.17679,0.408999526
3.265,187,1,0.100091729,0.346245758,-6.655583668,0.155271532,0.1199218,-0.396892242,-7.500121141,3.804917254,-1.202548066,0.45777322,0.062415277,0.403408238,-0.920968085,0.391922511,-0.556696435,0.831127699,0.403861717,-0.354898196,0.543044377,-0.260221607,-0.474623924,0.239216281,-0.163590532,-0.318775708,0.307149311,-0.121277388,0.256096676,-0.011013595,-0.201588111,0.095293435,0.064480202,689,2995.428879,7072.28568,11760.42864,13065.14272,0.317846318
3.275,186,1,0.160675081,0.363266476,4.609380646,0.138680723,0.13588444,-0.374781852,-7.618138183,3.665015741,-1.081614505,0.604540768,-0.076301485,0.462900693,-0.978874953,0.310103651,-0.39995649,0.658705075,0.351073822,-0.503704674,0.575607413,-0.227005273,-0.338034376,0.286905139,-0.265494308,-0.240839471,0.252105161,-0.089947133,0.236186876,-0.030731993,-0.274396159,0.162855919,0.083526323,489.6486467,2929.100145,6780.199243,11562.64969,12977.77582,0.179717609
3.285,259,1,0.081782421,0.34205657,24.88880066,0.269750686,0.081660694,-0.345630357,-7.888550493,3.533485752,-0.870887661,0.83477186,-0.184015766,0.497798698,-1.02592738,0.329127116,-0.326800283,0.43469394,0.36294735,-0.668512897,0.548465533,-0.224866757,-0.206371499,0.368635642,-0.402819555,-0.153499188,0.279176473,-0.117826801,0.216455333,0.005624289,-0.306863367,0.186529845,0.098739128,545.1958068,2836.276456,6778.459675,10171.28342,11848.44893,0.159851784
3.295,332,1,0.121871141,0.318283064,4.203491776,0.195940619,0.073841223,-0.326689357,-8.285428523,3.448387191,-0.623430191,0.989070786,-0.172958346,0.650851155,-0.981784398,0.236506255,-0.261576438,0.342945338,0.472525168,-0.681634055,0.436940629,-0.148212874,-0.182592002,0.340038479,-0.383378205,-0.155478101,0.370521403,-0.203912787,0.097680583,0.206318662,-0.340666169,0.147284999,0.035574562,613.247037,2868.99559,6804,9819.494074,11546.99559,0.131168857
3.305,331.5,1,0.097167161,0.288277579,-3.809548682,0.34195982,0.091329559,-0.355678762,-8.583065661,3.270506427,-0.610732709,1.034169622,-0.361605978,0.714652103,-0.838694722,0.026041002,-0.02357194,0.245475844,0.371166072,-0.636572786,0.395491463,-0.032381845,-0.140024215,0.181446208,-0.299568208,-0.170392891,0.363755968,-0.160144669,-0.086869065,0.363839475,-0.291469056,0.042705905,-0.051382345,624,2694.452344,6820.24825,9841,12056.35595,0.070093133
3.315,331,1,0.130178562,0.438711807,12.73890388,0.126075703,0.096713758,-0.378751073,-8.649286038,2.94262995,-0.615814492,1.255560185,-0.647273408,0.829552261,-0.591192619,-0.102295997,0.078846628,0.292348393,0.39568371,-0.458862398,0.21030699,-0.012859717,0.079567981,-0.169308349,-0.242283829,-0.048614325,0.245099134,-0.05642277,-0.143202496,0.336695983,-0.26308087,-0.036024854,0.006506788,483.6537734,2799.342258,6873.266864,9887.539681,12231,0.0626165
3.325,331.5,1,0.127958731,0.475561767,10.23094669,0.148273883,0.104830343,-0.368182372,-8.761543102,2.897609184,-0.493394947,1.269252962,-0.663208561,0.71798794,-0.41622392,-0.248269241,-0.010455917,0.459087288,0.445539852,-0.180539628,0.092690613,-0.064417542,0.135380299,-0.408363431,-0.072931111,0.02588934,0.097463234,0.009945251,-0.108625941,0.302550735,-0.314999971,0.014475212,0.105356637,431,2493.927142,4008.440234,5173.507561,12292.55951,0.056361745
3.335,332,1,0.069307249,0.260732226,13.90498645,0.225401292,0.144766394,-0.364152657,-9.130789446,3.15804114,-0.234900521,1.000397337,-0.578832682,0.335527635,-0.338426909,-0.226851034,-0.02144335,0.243777434,0.115638026,-0.140745361,0.122948342,-0.110044819,0.164273945,-0.224543355,0.112794091,-0.041961643,-0.037071854,0.079127407,-0.077060974,0.222141115,-0.261693662,0.044227625,0.080460857,566.9557524,2483.660186,3091.532166,4280.503096,12317,0.053495942
3.345,332,1,0.019933124,0.179043941,-13.65756111,0.221827861,0.097117565,-0.406370097,-9.626367048,3.543266413,0.023371395,0.72945637,-0.307187945,0.388753592,-0.308420846,-0.143175296,0.05003527,0.027272493,-0.048933663,0.015687771,0.165905727,-0.122357723,0.182566045,-0.097522178,-0.014525417,-0.094324299,-0.068558027,0.189618381,-0.038615453,0.064989986,-0.151496527,0.049054699,0.062980766,952.510281,4108.007901,5783.894563,8738.696202,13107.78108,0.045793906
3.355,332,1,0.144201747,0.447235966,10.40787251,0.342972843,0.089356746,-0.500772909,-9.959654332,3.365505925,0.159913309,0.337709476,-0.250544385,0.385616259,-0.478886405,-0.091541852,0.082700989,0.099052097,-0.069756919,0.074966728,0.193736184,-0.210477559,0.223137917,-0.137595744,-0.028142453,0.024097359,-0.082190267,0.066141455,0.015738747,0.041964197,-0.092003426,0.013057883,0.071043649,1245.244042,6226.040756,9385.340622,11968.35615,13545.93741,0.047256433
